Page	Ranking
2722	2.913842188686654E-4
8766	2.913477971405654E-4
3523	2.91264078045672E-4
6891	2.911457699602025E-4
314	2.911056887858882E-4
2957	2.9104809494957036E-4
7189	2.910095111987596E-4
9849	2.908268842654228E-4
452	2.907991236718677E-4
7087	2.9078156597492545E-4
5343	2.907795678302304E-4
2362	2.9076058290313916E-4
2674	2.906892059059208E-4
6691	2.9053732960296965E-4
8397	2.9037966448832066E-4
9679	2.9025054456185E-4
1165	2.902455697115128E-4
3955	2.90173191972337E-4
7175	2.9006392193804855E-4
7774	2.9002351453560676E-4
2191	2.899018269567526E-4
9723	2.8990031025664E-4
4809	2.898514911390409E-4
7340	2.8965179630184205E-4
1892	2.895337128375078E-4
7602	2.8944388639431674E-4
9076	2.894362330527253E-4
1719	2.8908014028466696E-4
2396	2.8886503056644257E-4
7525	2.88765131945212E-4
1537	2.8865666654044717E-4
6293	2.8862660614837953E-4
8942	2.885901254079444E-4
6941	2.8858739276210483E-4
9774	2.885444869601914E-4
8943	2.885279360695236E-4
9958	2.884035537687376E-4
1317	2.883493370829609E-4
7527	2.8834343920660196E-4
6466	2.883411274761973E-4
1624	2.882682566911311E-4
4767	2.881647862344958E-4
2463	2.8812134656661125E-4
5686	2.880377726787076E-4
4536	2.879603289504341E-4
4739	2.879512142034107E-4
323	2.8785990880801426E-4
5092	2.8776513879611213E-4
2050	2.8773702066725424E-4
2775	2.8766115775108643E-4
6732	2.876410397217607E-4
7846	2.876278818007057E-4
7393	2.876170884554093E-4
8972	2.8756237738838475E-4
9901	2.875584868728149E-4
241	2.874832496165888E-4
5669	2.874455463699494E-4
7312	2.8740796811043827E-4
2508	2.874014595628553E-4
2429	2.8737413843799297E-4
5452	2.8736124401013016E-4
1267	2.872872246111E-4
6357	2.8725132226360526E-4
2064	2.8723932472844325E-4
7454	2.8717377563430765E-4
5126	2.871531987927949E-4
351	2.871475620586745E-4
9320	2.8702856311522176E-4
2578	2.8684755817032264E-4
691	2.86675622567675E-4
8843	2.8659957331874384E-4
4264	2.864219141649534E-4
7465	2.8639259043462497E-4
9461	2.8636175974854647E-4
575	2.86262047054373E-4
5523	2.862468394402083E-4
9907	2.8614574894508734E-4
5630	2.8613031183804025E-4
4885	2.861068938356182E-4
5130	2.8602180477328015E-4
2035	2.8598999143682283E-4
7725	2.859122574299864E-4
9308	2.8580288633349313E-4
727	2.8568149379201767E-4
3185	2.8564065419545837E-4
7367	2.8555982028564237E-4
9443	2.853648026808941E-4
6025	2.851984326161147E-4
2364	2.8517967614860313E-4
2633	2.8515342820282266E-4
133	2.8515237897801645E-4
9201	2.851454580149851E-4
3522	2.851349814777866E-4
5019	2.850888400448961E-4
3338	2.8504734414912025E-4
6230	2.849200836026006E-4
4617	2.849052669311156E-4
2854	2.848329857248638E-4
1123	2.848320931550309E-4
9240	2.847021793453787E-4
1921	2.846697114349405E-4
7160	2.845967947918243E-4
9452	2.8455760710978617E-4
557	2.843967840570542E-4
983	2.843898304324053E-4
5067	2.8436292073199935E-4
3333	2.8435966522155924E-4
9843	2.843545612973788E-4
522	2.843293639056877E-4
8672	2.842641680421734E-4
9888	2.8425690126195025E-4
5598	2.8425376919006076E-4
4849	2.842398480238186E-4
6885	2.841590831613575E-4
1131	2.840762757774113E-4
6491	2.840224211350586E-4
5075	2.8398620052140164E-4
3565	2.8398497036730765E-4
237	2.8396536253334645E-4
6977	2.8388362203106855E-4
6299	2.838575600904101E-4
2723	2.8383126583566046E-4
5978	2.838221673796386E-4
1222	2.8381713458836954E-4
2087	2.837609195884293E-4
8297	2.8372034597295634E-4
7012	2.8368599253718107E-4
7781	2.836780494712409E-4
1902	2.8365019044358975E-4
2473	2.836257128483508E-4
2935	2.8362549222161755E-4
2962	2.8353558878055243E-4
9558	2.833009329622259E-4
6893	2.8324865553266563E-4
2927	2.831624578661829E-4
6771	2.8313597983529114E-4
3616	2.8312434787079125E-4
738	2.828757117132172E-4
685	2.828298084689903E-4
9231	2.827782206186935E-4
7071	2.8272466789738533E-4
5138	2.826972931212065E-4
5058	2.8269492353290456E-4
3957	2.826905274210802E-4
7405	2.8267861657974605E-4
804	2.8259273258324946E-4
6	2.825342686701051E-4
1909	2.8244909095147085E-4
7295	2.8239028938374986E-4
1086	2.823366850476833E-4
6871	2.8228905934709025E-4
4711	2.822355283542578E-4
5160	2.821935603719914E-4
8746	2.821643213404559E-4
2194	2.818927867950296E-4
7879	2.818779979219873E-4
8025	2.8178655307141035E-4
3634	2.816201487959185E-4
3581	2.815723333505538E-4
7528	2.8152807064690984E-4
5330	2.814252043096525E-4
9881	2.813517893354809E-4
3933	2.8132060779183866E-4
7663	2.8109658218039357E-4
5054	2.808793133161018E-4
7953	2.808281971859625E-4
6314	2.8077433309427896E-4
9615	2.8071782846649993E-4
4651	2.806351964589536E-4
2481	2.8060259015288784E-4
1704	2.8039177157074285E-4
5120	2.8036304338681806E-4
7552	2.803597241872487E-4
4663	2.803341545501724E-4
1294	2.8024265838940326E-4
2124	2.8015723711972436E-4
5855	2.801145757741625E-4
5169	2.800050154484E-4
6027	2.799383485351896E-4
6406	2.797664545972764E-4
7751	2.797497965825855E-4
1589	2.7974450134003953E-4
2637	2.7968524179953537E-4
7435	2.7968278575900025E-4
5854	2.796238258823608E-4
1423	2.7956909485599455E-4
6279	2.7953476555339396E-4
8329	2.794974397312125E-4
8962	2.7947349688055577E-4
2662	2.794332869215722E-4
7293	2.794264409276738E-4
4130	2.7911177182726076E-4
4653	2.7902525291734106E-4
2358	2.790056504222335E-4
144	2.789821231110919E-4
7414	2.7897715713221004E-4
8660	2.7893890651901454E-4
8531	2.788475711452918E-4
5373	2.788324520949136E-4
7588	2.7873138087584014E-4
6436	2.785615221444634E-4
7653	2.785469418085703E-4
3014	2.784978372595064E-4
3296	2.782227881441252E-4
7464	2.781804493565913E-4
6461	2.7816053909552674E-4
9295	2.7807141530832626E-4
2491	2.7799677621018605E-4
3400	2.7777670877547313E-4
4116	2.777559462987577E-4
7621	2.777227257453197E-4
5000	2.7772144356459817E-4
3192	2.776832371908912E-4
9008	2.7753131848452046E-4
5281	2.774818055454364E-4
5312	2.7747615369023163E-4
8408	2.774751518117098E-4
2712	2.774004128004181E-4
5815	2.770245878058713E-4
4652	2.7698243869632276E-4
402	2.768623257959606E-4
8448	2.7681900693830305E-4
1809	2.7681817991154363E-4
7423	2.766323151494597E-4
4876	2.7650812268619786E-4
1497	2.763996074263767E-4
2695	2.763297528517006E-4
1251	2.7628729330164394E-4
8643	2.762656038878926E-4
4202	2.762553861484345E-4
1069	2.7625156539485727E-4
4817	2.7623465401329815E-4
3007	2.762189544746801E-4
9004	2.7618691535998165E-4
1418	2.7609537931419444E-4
4396	2.759249129743355E-4
9268	2.758337902125022E-4
2417	2.756157659382699E-4
948	2.7560217553299104E-4
5457	2.755808546215403E-4
1248	2.755451274336399E-4
4157	2.754104324048396E-4
7788	2.753925643691375E-4
6516	2.752965214047553E-4
3699	2.752713817195913E-4
6555	2.752436949788359E-4
7193	2.752199031215131E-4
9663	2.7521384950869024E-4
3280	2.7520812528928577E-4
9600	2.751698791142711E-4
5545	2.7516396454477606E-4
5965	2.751523284225343E-4
7756	2.751521498752565E-4
9605	2.750361953459525E-4
9314	2.748970334584357E-4
9165	2.748533828173448E-4
1837	2.748311180128693E-4
4688	2.748201783669733E-4
9497	2.74802052950094E-4
5833	2.74746348116734E-4
1197	2.7457551154368436E-4
2874	2.74575098086051E-4
5377	2.744408046269606E-4
2074	2.7442413198703534E-4
6975	2.742046120683012E-4
6031	2.740962852573285E-4
2905	2.740038455936942E-4
5147	2.7395829791082544E-4
6630	2.739540200930306E-4
7492	2.7392190760545287E-4
2034	2.7385015460669205E-4
4893	2.738235489048214E-4
8968	2.7377885230193884E-4
2487	2.7366325072812034E-4
4017	2.73643986208892E-4
5685	2.7363482080967595E-4
6987	2.7353641235535104E-4
619	2.734878832652001E-4
8844	2.734859679191675E-4
625	2.7334604317203555E-4
5005	2.7325619633008206E-4
4014	2.73225107344493E-4
5683	2.732238520280705E-4
8087	2.732201288526285E-4
9664	2.7310933681796556E-4
7440	2.730459556597983E-4
8017	2.7300680579040983E-4
8278	2.728233933959243E-4
8666	2.728147090967175E-4
6603	2.7279876934080416E-4
6729	2.726890198761682E-4
7279	2.7265907834444087E-4
7480	2.726278017981627E-4
4535	2.726253906692234E-4
490	2.7258065049014154E-4
1917	2.72578586118868E-4
2414	2.7252469763608975E-4
3873	2.724523878081446E-4
295	2.7244835307614867E-4
3337	2.724432084462948E-4
4934	2.723953703781219E-4
4331	2.723887216885064E-4
2248	2.723507572329093E-4
1535	2.7216141276155127E-4
8798	2.7213097082977756E-4
4163	2.7208968122732183E-4
7839	2.720190539873144E-4
9347	2.7200848080734914E-4
2329	2.7191228464617644E-4
5419	2.7186433239588493E-4
4677	2.7180381252425826E-4
6772	2.717545744481368E-4
9257	2.7167857448707404E-4
3303	2.71412822219158E-4
9270	2.7140368404239036E-4
8221	2.7134063064802747E-4
3451	2.7122536498869903E-4
7102	2.710805493709355E-4
552	2.7101223397826433E-4
1967	2.709909951885062E-4
2967	2.7092301042668556E-4
2692	2.7091411762002725E-4
1356	2.708276853294161E-4
401	2.7082665251983303E-4
6070	2.708115461395985E-4
4252	2.7076751920184134E-4
7662	2.706598653464577E-4
8467	2.706461138476621E-4
6383	2.7060547453335303E-4
4860	2.704465476054683E-4
2092	2.704227985929376E-4
9107	2.703951769866754E-4
7553	2.703868063226305E-4
2353	2.7033147546745746E-4
1427	2.702577268141211E-4
8436	2.7021317957284037E-4
1101	2.7014731660444366E-4
8650	2.7007180641586896E-4
7873	2.699356263388904E-4
8974	2.6985226098439073E-4
5994	2.698439683623593E-4
8847	2.698052750165514E-4
1594	2.6974157049166437E-4
3399	2.696511382454174E-4
9091	2.69612817795826E-4
6881	2.6960238102813734E-4
6104	2.695509047466899E-4
762	2.695112608514941E-4
4105	2.6937271512246773E-4
2060	2.6928206991209475E-4
6665	2.6924145844270717E-4
1541	2.6922171290659074E-4
4537	2.6909926901158245E-4
262	2.689974439321433E-4
5099	2.689801351911675E-4
2688	2.6896820699581645E-4
7935	2.6896696386445254E-4
9411	2.689421165999653E-4
8764	2.688934323521449E-4
3228	2.688349072163514E-4
4606	2.6873396610339363E-4
3438	2.686670889122229E-4
5181	2.6866258764862363E-4
1717	2.686450320937932E-4
5030	2.6861165564458456E-4
9700	2.68519361319981E-4
2779	2.6844717100290015E-4
6239	2.6844324748539263E-4
332	2.6835488028047866E-4
9728	2.681816776230702E-4
4238	2.681613766519826E-4
3916	2.6813968108531144E-4
8189	2.680159117148353E-4
1020	2.678145237169733E-4
4007	2.67790262749932E-4
3412	2.6768547653606195E-4
4993	2.6766430525669924E-4
4354	2.676422238220467E-4
6488	2.676376039217867E-4
5426	2.6758301938657666E-4
1030	2.675819594275249E-4
6493	2.675568209906096E-4
4684	2.674633937023737E-4
8046	2.6741669416890576E-4
3254	2.673425700234347E-4
7622	2.673392232428112E-4
6225	2.672026720361618E-4
8129	2.6719537933458037E-4
3765	2.6709579748976174E-4
5001	2.6688011622944566E-4
945	2.6683997660313896E-4
9287	2.6679715698699885E-4
3346	2.6675115785711764E-4
2359	2.667455863176838E-4
7446	2.667228056758589E-4
1364	2.666289939937338E-4
391	2.6660557713037523E-4
1989	2.665086236110466E-4
2421	2.664936657105023E-4
8055	2.663971017326388E-4
721	2.66204470072556E-4
5021	2.661693861453003E-4
69	2.661652706518438E-4
4833	2.6615043887899515E-4
8927	2.661456649051458E-4
859	2.6605560904065207E-4
1932	2.660232092057531E-4
5033	2.658881428151284E-4
4265	2.6583023267607686E-4
3576	2.6578955732105703E-4
473	2.656761207597165E-4
1754	2.6562620149043873E-4
3771	2.6562151359916776E-4
2170	2.655573333357814E-4
4819	2.6549500054694224E-4
8779	2.6546791773610133E-4
6674	2.6538575309147496E-4
2389	2.6535673538512943E-4
213	2.653336870169637E-4
6467	2.653333726218626E-4
7615	2.6532102072566934E-4
2363	2.652190982368691E-4
5661	2.6509737509313136E-4
2007	2.6505654192304236E-4
5097	2.650437984784453E-4
3711	2.6501831226719057E-4
5910	2.6491863513676236E-4
8354	2.6490156768153704E-4
865	2.6481014161434913E-4
8559	2.647755024245442E-4
6962	2.6463279818654745E-4
7476	2.6460879474183435E-4
1603	2.645835212171717E-4
1379	2.645662291679519E-4
2205	2.6413257515459E-4
7729	2.641248223012447E-4
4923	2.639953308112922E-4
672	2.639113557103517E-4
3690	2.638360689591878E-4
9586	2.6381624362667607E-4
488	2.637909613602939E-4
9640	2.6368208653701204E-4
8451	2.636199051073768E-4
9360	2.635948619436389E-4
1414	2.635936034804672E-4
5625	2.6355698791626173E-4
4763	2.6346335500266097E-4
4341	2.6337265819967326E-4
6633	2.6334801775704583E-4
1783	2.633329854829418E-4
3975	2.6330401878894285E-4
7529	2.633039489709458E-4
1858	2.6327838018298924E-4
6558	2.632727237403221E-4
9409	2.6319342609186004E-4
4852	2.63174207790897E-4
6764	2.6314104132147E-4
6341	2.630986030709355E-4
4380	2.6307349393851266E-4
9668	2.6306770962646406E-4
6462	2.630640159967812E-4
2527	2.6306052045057263E-4
8098	2.6305034497076037E-4
9505	2.629795352572595E-4
143	2.6297481192298443E-4
2438	2.628877832304287E-4
2197	2.627947840934909E-4
3626	2.6276892169461356E-4
2422	2.627428304646349E-4
7257	2.6273538254524916E-4
4403	2.626782266893366E-4
3351	2.6267237909135025E-4
9249	2.625818430273616E-4
1314	2.625760081424103E-4
9292	2.624435825072425E-4
1047	2.6241493999725607E-4
4903	2.623969893088177E-4
2128	2.622915422777844E-4
1969	2.6225659466137525E-4
6481	2.6225096120571567E-4
6474	2.6222853101907993E-4
9827	2.6194187406678907E-4
3843	2.6192817042012607E-4
9362	2.619139403992327E-4
4940	2.6181016180279573E-4
4156	2.6180399162958765E-4
8139	2.617973983422895E-4
8793	2.6177579842604843E-4
6494	2.617579085276422E-4
8156	2.6175722040211094E-4
6782	2.617282275329439E-4
43	2.617017524823917E-4
1491	2.616868947929447E-4
8157	2.6164311098472867E-4
2207	2.615695053876277E-4
9480	2.613280487196004E-4
8112	2.61301697778341E-4
1574	2.612361937585876E-4
3361	2.6122575452876555E-4
1990	2.6119451250062605E-4
8971	2.611772192639838E-4
7927	2.6113270742090546E-4
1597	2.6106544597256486E-4
2926	2.610188222083721E-4
1755	2.61010553390992E-4
5367	2.6096974793821473E-4
300	2.6094891392643296E-4
6454	2.60829976681959E-4
8619	2.6075439635089994E-4
6944	2.606900555659234E-4
1404	2.6068895437192477E-4
2234	2.6057858170559106E-4
2900	2.605602689640589E-4
2961	2.6053839914965586E-4
2931	2.604540448368384E-4
9924	2.6042047670263654E-4
2235	2.6033635138955147E-4
4268	2.6027995181274004E-4
3255	2.600697536723007E-4
4997	2.5999548807552873E-4
9291	2.5994845145797227E-4
7017	2.5991156535993E-4
4196	2.5990686386464444E-4
8036	2.597585508033684E-4
5873	2.597524277759271E-4
8823	2.596402713992072E-4
5613	2.595796826881588E-4
4592	2.5953491771733513E-4
242	2.5950605820959497E-4
9591	2.5949520027558653E-4
2553	2.59488780973575E-4
9115	2.5943367478893837E-4
3741	2.594250986767495E-4
8271	2.5936814399235103E-4
7262	2.592772354492517E-4
2987	2.5925193939883086E-4
9315	2.591045339368669E-4
2678	2.5909303019095055E-4
9748	2.590497359827931E-4
9641	2.59033228804938E-4
3084	2.589966446656204E-4
9106	2.589647606062975E-4
9120	2.589458463146533E-4
1992	2.588147925428087E-4
8323	2.587153196180174E-4
1557	2.585861789352557E-4
5609	2.584563074861414E-4
6807	2.5843688785869457E-4
9288	2.583934213119025E-4
2138	2.5833087631109793E-4
9589	2.5831952886237156E-4
3262	2.582856165386314E-4
4450	2.5823859070043604E-4
6713	2.5823726003820497E-4
370	2.58171231877085E-4
6101	2.581368629379905E-4
364	2.581254420645728E-4
4303	2.5802706200991676E-4
726	2.5802587729745115E-4
6714	2.5801887300379165E-4
8753	2.579141126838152E-4
7913	2.5778362985229167E-4
7721	2.5774756287259213E-4
8810	2.5740221920153995E-4
5203	2.573941105136273E-4
6842	2.573735056208239E-4
8420	2.5734550385702015E-4
4753	2.573450874605192E-4
3901	2.573047355678128E-4
8542	2.572742098315902E-4
4655	2.5721533038681045E-4
4025	2.5718358595589656E-4
9903	2.5717364960662703E-4
5042	2.57104260972109E-4
8343	2.5707181393575337E-4
2682	2.570645233205025E-4
741	2.5698161568722314E-4
3157	2.569553536140252E-4
9256	2.569441155042602E-4
8377	2.56873568588083E-4
7372	2.5685129978950425E-4
8809	2.5683530165404724E-4
2164	2.567764426589395E-4
5454	2.5670406837405334E-4
7561	2.566843130326069E-4
2797	2.566671952891947E-4
940	2.56564830588851E-4
7711	2.5656091410225263E-4
7391	2.5650077252847294E-4
8638	2.564084308428585E-4
1579	2.5629663181188947E-4
7740	2.56266443838851E-4
3640	2.562382806311877E-4
5690	2.5622945009887556E-4
6041	2.561384791398536E-4
2718	2.561246428134221E-4
4276	2.561185961032443E-4
5795	2.560802756601916E-4
4709	2.5597296839073146E-4
5383	2.5593520776756823E-4
1226	2.5582958662447594E-4
9676	2.557900308134874E-4
5962	2.557766015388013E-4
4952	2.5574571905726646E-4
5710	2.557290375875836E-4
1390	2.557227957540525E-4
100	2.5571806095296787E-4
8009	2.556473976750535E-4
7651	2.556128011479467E-4
431	2.5561250424799314E-4
1851	2.555884979555766E-4
63	2.5556767899141876E-4
84	2.555157255760731E-4
4623	2.5547650237564003E-4
8547	2.5534098206747113E-4
3823	2.550840022376912E-4
4791	2.5508277751539127E-4
6131	2.5507786607816663E-4
3539	2.5504259923831617E-4
5148	2.549881229656547E-4
3716	2.5493163064681116E-4
1446	2.548289077015427E-4
2425	2.548224382551658E-4
3211	2.548194586367916E-4
9261	2.5481828617723086E-4
8846	2.5478095694931647E-4
2511	2.5477388349676335E-4
8496	2.5470470168733526E-4
504	2.546921908158632E-4
1264	2.5463594112964895E-4
3313	2.5456780294002255E-4
9339	2.5451102137849036E-4
6483	2.5446823470632137E-4
1415	2.543630810582577E-4
1828	2.543242892662114E-4
9931	2.5428902982529413E-4
8505	2.542531363687232E-4
2736	2.542517347738396E-4
4327	2.5422200496405463E-4
3016	2.5421864624197927E-4
6203	2.5409148623766864E-4
8683	2.5408037524051727E-4
9988	2.54025682039842E-4
1713	2.539964961519608E-4
9878	2.5393393063166794E-4
6487	2.539090549953755E-4
7755	2.5389828671986135E-4
1371	2.538644270362749E-4
1688	2.5383525128437444E-4
4480	2.537760009776613E-4
2259	2.5369944491515195E-4
2999	2.5360449078706067E-4
5665	2.5358905636024235E-4
2484	2.5358403182433343E-4
1121	2.5357632760173793E-4
6866	2.535564864008493E-4
4995	2.534998420699088E-4
8395	2.5349446490426693E-4
7010	2.534817577905303E-4
8191	2.534808333131256E-4
7649	2.534531256257154E-4
3245	2.53420586295694E-4
1507	2.5335352011013335E-4
4166	2.5332224282616656E-4
2983	2.533011428271769E-4
822	2.5329103626515077E-4
6457	2.5326243321296103E-4
1922	2.5321356756128775E-4
8128	2.530963299608851E-4
2314	2.530855800858505E-4
2791	2.530766549641749E-4
5699	2.5304183509775567E-4
8205	2.530202816473281E-4
1840	2.5300375251749327E-4
7276	2.53002430269013E-4
1372	2.529803445463946E-4
3590	2.5292057442680746E-4
9681	2.5290631980297437E-4
3846	2.52901532065943E-4
3631	2.528351380501213E-4
3390	2.5282845617072747E-4
4784	2.5280208371408037E-4
3654	2.527960389443191E-4
1189	2.5276047937382507E-4
1711	2.5273912941355033E-4
8227	2.5273393380583446E-4
6234	2.526864934099413E-4
3275	2.5268016337771687E-4
9746	2.526394551177886E-4
8679	2.526272768258785E-4
8982	2.5259900411984005E-4
7535	2.5252828880138446E-4
3935	2.524586808993244E-4
9716	2.523743003453536E-4
3387	2.5235108872023764E-4
3550	2.523389179308605E-4
5347	2.523344433037178E-4
1587	2.5222076852998086E-4
4343	2.5221214518234323E-4
9624	2.5219596353402403E-4
9715	2.521012098864038E-4
9831	2.520851188432741E-4
889	2.5202974460532165E-4
9923	2.51883795063671E-4
4454	2.518613971342562E-4
2591	2.517926921456866E-4
5715	2.5178966657074926E-4
113	2.516970375084682E-4
6081	2.5165342984895164E-4
3977	2.515756276593462E-4
7904	2.5155222607027274E-4
4223	2.515433614370116E-4
8116	2.514899500559424E-4
8015	2.5146944922036673E-4
4926	2.514601129530397E-4
4072	2.5144507574617836E-4
9859	2.5142558276956286E-4
6059	2.514020060567181E-4
2746	2.5134863566679777E-4
9293	2.513178999616408E-4
3548	2.5128709979489554E-4
3500	2.512716169560478E-4
5592	2.5126266873035287E-4
4362	2.5121727285581035E-4
5132	2.510597350090519E-4
2548	2.510582829369448E-4
9198	2.5100848500333604E-4
679	2.508181151466667E-4
7417	2.507936183007655E-4
5588	2.506943220158789E-4
5617	2.5064124537280857E-4
8993	2.5061736922364554E-4
6276	2.5061665283679867E-4
677	2.5059964998197466E-4
6710	2.505876347214442E-4
7422	2.505618525989738E-4
